Brand,Product_Name,Price,MRP,Rating,Reviews,Category,URL
Sangria,Yoke Design Sequinned V-Neck A-Line Kurta with Dhoti & Dupatta Set,1619.0,5999.0,,,Women Clothing,https://www.myntra.com/kurta-sets/sangria/-sangria-yoke-design-sequinned-v-neck-a-line-kurta-with-dhoti--dupatta-set/34958787/buy
Anayna,Floral Printed Sweetheart Neck Straight Kurta With Trousers,1299.0,4350.0,4.4,551.0,Women Clothing,https://www.myntra.com/kurta-sets/anayna/anayna-floral-printed-sweetheart-neck-straight-kurta-with-trousers/31888695/buy
Sangria,Women Chikankari Embroidered Round Neck Kurta,735.0,3196.0,4.3,158.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-women-chikankari-embroidered-round-neck-kurta/29673698/buy
Khushal K,Ethnic Motifs Regular Sequinned A Line Kurta with Palazzos & Dupatta,1598.0,6149.0,4.0,24.0,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-ethnic-motifs-regular-sequinned-a-line-kurta-with-palazzos--dupatta/30856410/buy
The Hope,Women Embroidered Regular Thread Work Pure Cotton Kurta with Palazzos,865.0,1999.0,4.4,153.0,Women Clothing,https://www.myntra.com/kurta-sets/the+hope/the-hope-women-embroidered-regular-thread-work-pure-cotton-kurta-with-palazzos/32904496/buy
House Of Jamoti,Pikes Spades Printed Mandarin Collar Pure Cotton Straight Kurta & Salwar,1719.0,3125.0,2.7,66.0,Women Clothing,https://www.myntra.com/kurta-sets/house+of+jamoti/house-of-jamoti-pikes-spades-printed-mandarin-collar-pure-cotton-straight-kurta--salwar/31393050/buy
Libas,Ethnic Motifs Embroidered Zari A Line Kurta with Palazzos & Dupatta,1999.0,5999.0,4.3,118.0,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-ethnic-motifs-embroidered-zari-a-line-kurta-with-palazzos--dupatta/30869683/buy
Anouk,Floral Printed Band Collar Chanderi Silk Straight Kurta,639.0,1999.0,4.0,1.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-printed-band-collar-chanderi-silk-straight-kurta/30597511/buy
Divastri,Floral Printed V-Neck Straight Kurta,395.0,999.0,3.8,296.0,Women Clothing,https://www.myntra.com/kurtas/divastri/divastri-floral-printed-v-neck-straight--kurta/33714512/buy
Anouk,Ethnic Motifs Notch Neck Pure Cotton Straight Kurta,949.0,2599.0,4.4,19.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-ethnic-motifs-notch-neck-pure-cotton-straight-kurta-/32745569/buy
Poshak Hub,Women Maroon Ethnic Motifs Embellished Georgette Anarkali Kurta,944.0,3499.0,4.5,954.0,Women Clothing,https://www.myntra.com/kurtas/poshak+hub/poshak-hub-women-maroon-ethnic-motifs-embellished-georgette-anarkali-kurta/17351462/buy
Anouk,Olive Round Neck Straight Curved Pleated Kurta With Trouser,979.0,3499.0,4.0,587.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-olive-round-neck-straight-curved-pleated-kurta-with-trouser/27318048/buy
Kalini,Floral Printed Gotta Patti Pure Cotton Kurta with Trousers & Dupatta,999.0,5999.0,4.2,1.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-gotta-patti-pure-cotton-kurta-with-trousers--dupatta/22974734/buy
Kjfab,Women Blue Pure Cotton Kurta Sets,599.0,1499.0,4.2,79.0,Women Clothing,https://www.myntra.com/kurta-sets/kjfab/kjfab-women-blue-pure-cotton-kurta-sets/35529459/buy
Anouk,Floral Printed Regular Sequinned Pure Cotton Kurta With Trousers & Dupatta,1854.0,5299.0,4.7,15.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-printed-regular-sequinned-pure-cotton-kurta-with-trousers--dupatta/32009437/buy
Kalini,Floral Printed Pleated V-Neck A-Line Kurta With Palazzos And Dupatta,949.0,4999.0,4.1,365.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-pleated-v-neck-a-line-kurta-with-palazzos-and-dupatta/32565308/buy
Anouk,Burgundy Ethnic Motifs Printed Mandarin Collar Kurta,607.0,1899.0,4.2,182.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-burgundy-ethnic-motifs-printed-mandarin-collar-kurta/30049022/buy
Sangria,Floral Printed Mandarin Collar Three-Quarter Sleeves Straight Kurta,439.0,1999.0,,,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-mandarin-collar-three-quarter-sleeves-straight-kurta/32770502/buy
Anouk,Floral Yoke Design Notch Neck Thread Work Straight Kurta,619.0,1999.0,4.2,44.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-yoke-design-notch-neck-thread-work-straight-kurta/33539317/buy
Varanga,Women Regular Silk Crepe Kurta with Trousers,1249.0,5599.0,4.2,482.0,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-women-regular-silk-crepe-kurta-with-trousers/28727176/buy
Sangria,Alina Cut Floral Embroidered V-Neck Kurta With Palazzo,1646.0,6099.0,4.1,212.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-alina-cut-floral-embroidered-v-neck-kurta-with-palazzo/29375384/buy
Anayna,Women Ethnic Motifs Printed Regular Sequinned Kurta with Trousers,1299.0,4350.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurta-sets/anayna/anayna-women-ethnic-motifs-printed-regular-sequinned-kurta-with-trousers/24865776/buy
Yufta,Women Beige & Blue Printed Kurta with Palazzos,999.0,2199.0,4.2,5.0,Women Clothing,https://www.myntra.com/kurta-sets/yufta/yufta-women-beige--blue-printed-kurta-with-palazzos/6601271/buy
Anouk,V-Neck Three-Quarter Sleeves Panelled Kurta with Trousers,1199.0,3999.0,4.2,423.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-v-neck-three-quarter-sleeves-panelled-kurta-with-trousers/29179162/buy
Indo Era,Floral Embroidered Pure Cotton Kurta with Trousers,1499.0,4399.0,4.2,22.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-pure-cotton-kurta-with-trousers/32831705/buy
Anouk,Women Ethnic Motifs Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,956.0,3299.0,4.1,194.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-ethnic-motifs-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/32817832/buy
Indo Era,Floral Yoke Design Thread Work A-Line Kurta With Trousers & Dupatta,1999.0,6999.0,4.0,662.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-yoke-design-thread-work-a-line-kurta-with-trousers--dupatta/24838934/buy
Henal,Floral Printed Maternity Anarkali Kurta,689.0,2999.0,4.1,305.0,Women Clothing,https://www.myntra.com/kurtas/henal/henal-floral-printed-maternity-anarkali-kurta/26691834/buy
Anouk,Floral Embroidered Regular Thread Work Straight Kurta with Trousers & Dupatta,1739.0,5799.0,4.0,66.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-embroidered-regular-thread-work-straight-kurta-with-trousers--dupatta/30475316/buy
Anouk,Women Floral Print Shirt Collar Cotton Kurta,579.0,1999.0,4.3,357.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-floral-print-shirt-collar-cotton-kurta/25024954/buy
Physil,Floral Printed Notch Neck Pure Cotton Straight Kurta with Trousers,599.0,2499.0,4.2,601.0,Women Clothing,https://www.myntra.com/kurta-sets/physil/physil-floral-printed-notch-neck-pure-cotton-straight-kurta-with-trousers/32232893/buy
Jaipur Kurti,Women Embroidered Chanderi Silk Kurta,529.0,1899.0,3.3,24.0,Women Clothing,https://www.myntra.com/kurtas/jaipur+kurti/jaipur-kurti-women-embroidered-chanderi-silk-kurta/33843704/buy
Sangria,Zari Embroidered Notch Neck A-Line Kurta & Trousers,1833.0,6549.0,3.8,18.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-zari-embroidered-notch-neck-a-line-kurta--trousers/32725867/buy
Gosriki,Bandhani Printed Mirror Work Straight Kurta With Trouser & Dupatta,999.0,4345.0,3.7,932.0,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-bandhani-printed-mirror-work-straight-kurta-with-trouser--dupatta/31171014/buy
Libas,Floral Printed Mandarin Collar Straight Kurta With Trousers,1199.0,2799.0,4.4,63.0,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-floral-printed-mandarin-collar-straight-kurta-with-trousers/32599124/buy
Sangria,Floral Embroidered V-Neck Sequinned Straight Kurta With Pant And Dupatta,1823.0,5699.0,,,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-floral-embroidered-v-neck-sequinned-straight-kurta-with-pant-and-dupatta/35975590/buy
Bkapparels,Women Floral Printed Thread Work Detail Pure Cotton A -Line Kurta,499.0,999.0,4.1,86.0,Women Clothing,https://www.myntra.com/kurtas/bkapparels/bkapparels-women-floral-printed-thread-work-detail-pure-cotton-a--line-kurta/35356116/buy
Indo Era,Ethnic Motifs Yoke Design Straight Kurta with Trousers & Dupatta,1999.0,6599.0,4.4,37.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-ethnic-motifs-yoke-design-straight-kurta-with-trousers--dupatta/33593694/buy
Ode By House Of Pataudi,Embroidered Gota Patti A-Line Kurta with Trousers and Dupatta,1449.0,4999.0,4.2,789.0,Women Clothing,https://www.myntra.com/kurta-sets/ode+by+house+of+pataudi/ode-by-house-of-pataudi-embroidered-gota-patti-a-line-kurta-with-trousers-and-dupatta/26231484/buy
Sangria,Ethnic Motifs Print Empire Kurta with Trousers,1177.0,3799.0,3.5,54.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-ethnic-motifs-print-empire-kurta-with-trousers/31825687/buy
Kalini,Notch Neck Bandhani Embroidered Regular Thread Work Pure Cotton Kurta Set,1499.0,6499.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-notch-neck-bandhani-embroidered-regular-thread-work-pure-cotton-kurta-set/28754030/buy
Bkapparels,Women Ethnic Motifs Printed Cotton Kurta with Trousers,599.0,1999.0,4.0,56.0,Women Clothing,https://www.myntra.com/kurta-sets/bkapparels/bkapparels-women-ethnic-motifs-printed-cotton-kurta-with-trousers/35732810/buy
Sangria,Floral Printed Straight Kurta,674.0,2499.0,4.4,22.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-straight-kurta/31983636/buy
Kalini,Floral Printed Gotta Patti Anarkali Kurta with Trousers & With Dupatta,1899.0,5799.0,3.6,66.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-gotta-patti-anarkali-kurta-with-trousers--with-dupatta/29834954/buy
Sangria,Blue Floral Embroidered Sequinned V-Neck A-Line Kurta With Palazzo & Dupatta,1735.0,5599.0,4.0,484.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-blue-floral-embroidered-sequinned-v-neck-a-line-kurta-with-palazzo--dupatta/29297476/buy
Seznila,Women Bandhani Printed Daily Straight Kurta,698.0,699.0,3.5,25.0,Women Clothing,https://www.myntra.com/kurtas/seznila/seznila-women-bandhani-printed-daily-straight-kurta/34852107/buy
Khushal K,Geometric Embroidered Mirror Work A-Line Kurta With Sharara & Dupatta,1679.0,3499.0,4.2,524.0,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-geometric-embroidered-mirror-work-a-line--kurta-with-sharara--dupatta/32822386/buy
Aaghnya,Women Printed Viscose Rayon Kurta Sets,1349.0,4345.0,3.4,7.0,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-women-printed-viscose-rayon-kurta-sets/35677489/buy
Varanga,Ethnic Motifs Embroidered Thread Work Kurta with Trousers,999.0,5599.0,3.9,558.0,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-ethnic-motifs-embroidered-thread-work-kurta-with-trousers/30404804/buy
Maaesa,Flared Sleeves Crepe Kaftan Kurta,749.0,2498.0,4.1,137.0,Women Clothing,https://www.myntra.com/kurtas/maaesa/maaesa-flared-sleeves-crepe-kaftan-kurta/27335228/buy
Rimeline,Floral Printed V-Neck Straight Kurta,619.0,1999.0,4.3,488.0,Women Clothing,https://www.myntra.com/kurtas/rimeline/rimeline-floral-printed-v-neck-straight-kurta/32166740/buy
Sangria,Printed Flared Sleeves Kurta & Trousers With Dupatta,1511.0,5599.0,4.1,128.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-printed-flared-sleeves-kurta--trousers-with-dupatta/26932934/buy
Libas,Floral Yoke Design Square Neck Thread Work A-Line Kurta,849.0,2999.0,4.2,12.0,Women Clothing,https://www.myntra.com/kurtas/libas/libas-floral-yoke-design-square-neck-thread-work-a-line-kurta/34139720/buy
House Of Pataudi,Woven Design Round Neck Three-Quarter Sleeves Chanderi Cotton Kurta Set,1425.0,4599.0,4.1,3.0,Women Clothing,https://www.myntra.com/kurta-sets/house+of+pataudi/house-of-pataudi-woven-design-round-neck-three-quarter-sleeves-chanderi-cotton-kurta-set/28748096/buy
Sangria,Women Teal Blue & Red Printed Straight Kurta,489.0,999.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-women-teal-blue--red-printed-straight-kurta/13437274/buy
Aaghnya,Women Solid Kurta with Palazzo & Dupatta,869.0,4345.0,3.7,128.0,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-women-solid-kurta-with-palazzo--dupatta/34480838/buy
Libas,Floral Printed V-Neck A-Line Kurta With Trousers,1199.0,4149.0,3.6,7.0,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-floral-printed-v-neck-a-line-kurta-with-trousers/35166413/buy
Aaghnya,Women Floral Printed Kurta with Palazzo,699.0,3197.0,3.0,48.0,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-women-floral-printed-kurta-with-palazzo/34714594/buy
Indo Era,Women Floral Printed Regular Sequinned Linen Kurta with Trousers & With Dupatta,1999.0,4799.0,4.4,151.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-printed-regular-sequinned-linen-kurta-with-trousers--with-dupatta/32982633/buy
Rimeline,Ethnic Motifs Printed Pure Cotton Straight Kurta,615.0,2199.0,4.3,124.0,Women Clothing,https://www.myntra.com/kurtas/rimeline/rimeline-ethnic-motifs-printed-pure-cotton-straight-kurta/31214195/buy
Anouk,Ethnic Motifs Printed Boat Neck Regular Pure Cotton Straight Kurta With Trousers,999.0,3499.0,4.4,375.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-ethnic-motifs-printed-boat-neck-regular-pure-cotton-straight-kurta-with-trousers/30139118/buy
Varicos,Women Floral Printed Thread Work Maternity Anarkali Kurta,879.0,3999.0,4.1,80.0,Women Clothing,https://www.myntra.com/kurtas/varicos/varicos-women-floral-printed-thread-work-maternity-anarkali-kurta/28884662/buy
Canibani,Women Silk Blend Embroidered Kurta Sets,1298.0,3711.0,3.3,36.0,Women Clothing,https://www.myntra.com/kurta-sets/canibani/canibani-women-silk-blend-embroidered-kurta-sets/35819925/buy
Da Vastraagaar,Floral Printed Notch Neck Pure Cotton Anarkali Kurta,899.0,2999.0,3.6,63.0,Women Clothing,https://www.myntra.com/kurtas/da+vastraagaar/da-vastraagaar-floral-printed-notch-neck-pure-cotton-anarkali-kurta/32659527/buy
Anouk Rustic,Women Floral Printed Regular Pure Cotton Kurta with Palazzos,999.0,3199.0,4.2,296.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk+rustic/anouk-rustic-women-floral-printed-regular-pure-cotton-kurta-with-palazzos/32908766/buy
Indo Era,Women Floral Printed Cotton Kurta with Trousers,1699.0,3999.0,,,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-printed-cotton-kurta-with-trousers/34334770/buy
Sangria,Printed Shoulder Strap Gotta Patti Kurta With Trousers & Dupatta,1159.0,3999.0,4.3,3.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-printed-shoulder-strap-gotta-patti-kurta-with-trousers--dupatta/24120282/buy
Royal Export,Geometric Printed Thread Work Anarkali Kurta with Trousers & Dupatta,979.0,6999.0,3.9,131.0,Women Clothing,https://www.myntra.com/kurta-sets/royal+export/royal-export-geometric-printed-thread-work-anarkali-kurta-with-trousers--dupatta/31312315/buy
Indo Era,Chevron Printed Mandarin Collar Pure Cotton Kurta with Trousers & With Dupatta,1699.0,6999.0,4.2,669.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-chevron-printed-mandarin-collar-pure-cotton-kurta-with-trousers--with-dupatta/29325358/buy
Sangria,Embroidered Anarkali Kurta,665.0,1799.0,3.8,41.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-embroidered-anarkali-kurta/33541965/buy
Sangria,Embroidery Georgette Kurta Palazzo With Dupatta Set,932.0,3330.0,4.0,3.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-embroidery-georgette-kurta-palazzo-with-dupatta-set/25189524/buy
Maaesa,Women Tie & Dye Dyed Loose Fit Kaftan Kurta,799.0,2497.0,3.7,97.0,Women Clothing,https://www.myntra.com/kurtas/maaesa/maaesa-women-tie--dye-dyed-loose-fit-kaftan-kurta/33395356/buy
Anouk,Floral Embroidered Round Neck Chikankari Straight Kurta,959.0,2999.0,4.4,520.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-embroidered-round-neck-chikankari-straight-kurta/29965159/buy
Suti,Geometric Printed Mandarin Collar Cotton Straight Kurta,569.0,2999.0,4.2,18.0,Women Clothing,https://www.myntra.com/kurtas/suti/suti-geometric-printed-mandarin-collar-cotton-straight-kurta/24705784/buy
Sangria,Embroidered Kurta Set With Dupatta,1681.0,5799.0,4.1,167.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-embroidered-kurta-set-with-dupatta-/30520383/buy
Here&Now,Women Black Pure Cotton Kurta,559.0,1599.0,4.0,732.0,Women Clothing,https://www.myntra.com/kurtas/here%26now/herenow-women-black-pure-cotton-kurta/18226460/buy
Poshak Hub,Women Embellished Georgette Anarkali Kurta,944.0,3499.0,4.3,674.0,Women Clothing,https://www.myntra.com/kurtas/poshak+hub/poshak-hub-women-embellished-georgette-anarkali-kurta/21591306/buy
Libas,Ethnic Motifs Woven Design Gotta Patti Straight Kurta With Trouser & Dupatta,1999.0,5999.0,4.1,37.0,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-ethnic-motifs-woven-design-gotta-patti-straight-kurta-with-trouser--dupatta/31197794/buy
Anouk,Maroon Floral Printed Mandarin Collar Pure Cotton Straight Kurta With Trousers,998.0,3699.0,4.5,31.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-maroon-floral-printed-mandarin-collar-pure-cotton-straight-kurta-with-trousers/32313658/buy
Anouk,Women White Woven Design Kurta with Trousers & Dupatta,1599.0,4999.0,4.3,4.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-white-woven-design-kurta-with-trousers--dupatta/13237566/buy
Szn,Abstract Printed Mandarin Collar Straight Kurta With Trouser And Dupatta,913.0,2549.0,4.4,14.0,Women Clothing,https://www.myntra.com/kurta-sets/szn/szn-abstract-printed-mandarin-collar-straight-kurta-with-trouser-and-dupatta/34717037/buy
Anouk,Women Green Bandhani Printed Summer Sheers Kurta,579.0,1999.0,4.1,407.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-green-bandhani-printed-summer-sheers-kurta/22709660/buy
Mizaz,Floral Printed Notch Neck Anarkali Pure Cotton Kurta With Trousers & Dupatta,1849.0,5249.0,3.4,5.0,Women Clothing,https://www.myntra.com/kurta-sets/mizaz/mizaz-floral-printed-notch-neck-anarkali-pure-cotton-kurta-with-trousers--dupatta/34287218/buy
Indo Era,Women Ethnic Motifs Embroidered Thread Work Pure Cotton Kurta Trousers & Dupatta,1799.0,4999.0,4.3,38.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-ethnic-motifs-embroidered-thread-work-pure-cotton-kurta-trousers--dupatta/33715158/buy
Kalini,Women Floral Printed Angrakha Thread Work Kurta with Trousers & With Dupatta,949.0,4999.0,4.1,155.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-angrakha-thread-work-kurta-with-trousers--with-dupatta/33076995/buy
Sangria,Printed Yoke Design Kurta with Palazzos,1119.0,3499.0,4.0,33.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-printed-yoke-design-kurta-with-palazzos/32330289/buy
Kalini,Women Black & Golden Floral Embroidered Anarkali Kurta,755.0,2699.0,4.2,990.0,Women Clothing,https://www.myntra.com/kurtas/kalini/kalini-women-black--golden-floral-embroidered-anarkali-kurta/17692818/buy
Skylee,Floral Printed V-Neck Straight Kurta With Trousers & Dupatta,849.0,1698.0,3.7,60.0,Women Clothing,https://www.myntra.com/kurta-sets/skylee/skylee-floral-printed-v-neck-straight-kurta-with-trousers--dupatta/34412118/buy
Sangria,Floral Embroidered Pure Cotton Straight Kurta With Palazzo & Dupatta,1919.0,5999.0,4.3,305.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-floral-embroidered-pure-cotton-straight-kurta-with-palazzo--dupatta/25472790/buy
Indo Era,Women Floral Embroidered Thread Work Pure Cotton Kurta with Palazzos,1699.0,3999.0,4.4,360.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-embroidered-thread-work-pure-cotton-kurta-with-palazzos/32831783/buy
Kalini,Ethnic Motifs Printed Pure Cotton Kurta with Trousers & With Dupatta,703.0,4399.0,4.4,16.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-printed-pure-cotton-kurta-with-trousers--with-dupatta/21989934/buy
Sangria,Floral Printed Screen Print Mandarin Collar A-Line Kurta,689.0,2299.0,4.6,9.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-screen-print-mandarin-collar-a-line-kurta/35129171/buy
Anouk,Women Floral Printed Kurta,474.0,2499.0,4.1,433.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-floral-printed-kurta/30979645/buy
Khushal K,Geometric Embellished Mirror Work A-Line Kurta With Sharara & Dupatta,1644.0,3499.0,3.8,143.0,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-geometric-embellished-mirror-work-a-line--kurta-with-sharara--dupatta/32822389/buy
Khushal K,Paisley Printed V-Neck Sleeveless Kurta with Palazzos & With Dupatta,1416.0,5449.0,4.4,1.0,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-paisley-printed-v-neck-sleeveless-kurta-with-palazzos--with-dupatta/29418628/buy
Indo Era,Pink Ethnic Motifs Embroidered Gotta Patti Kurta with Trousers & Dupatta,1899.0,8999.0,4.0,899.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-pink-ethnic-motifs-embroidered-gotta-patti-kurta-with-trousers--dupatta/29459964/buy
Here&Now,Foil Print Cotton Kurta with Trousers & Dupatta,1208.0,3099.0,4.7,11.0,Women Clothing,https://www.myntra.com/kurta-sets/here%26now/herenow-foil-print-cotton-kurta-with-trousers--dupatta/32414377/buy
Kalini,Notch Neck Bandhani Printed Mirror Work Straight Kurta with Trouser & Dupatta,966.0,3197.0,3.7,234.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-notch-neck-bandhani-printed-mirror-work-straight-kurta-with-trouser--dupatta/31937746/buy
Kalini,Black Pure Cotton Kurta Sets,1479.0,4699.0,,,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-black-pure-cotton-kurta-sets/35069922/buy
Here&Now,Women Burgundy Solid Straight Kurta,575.0,2399.0,4.1,2.0,Women Clothing,https://www.myntra.com/kurtas/here%26now/herenow-women-burgundy-solid-straight-kurta/2253807/buy
Anouk,Regular Pure Cotton Kurta with Trousers,987.0,3799.0,4.2,1.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-regular-pure-cotton-kurta-with-trousers/24175866/buy
Varanga,Women Ethnic Motifs Printed Regular Pure Cotton Kurta with Trousers,1249.0,3999.0,3.7,122.0,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-women-ethnic-motifs-printed-regular-pure-cotton-kurta-with-trousers/32911306/buy
Kalini,Embroidered Mirror Work Chanderi Cotton Kurta With Trousers & Dupatta,1633.0,6049.0,4.0,985.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-embroidered-mirror-work-chanderi-cotton-kurta-with-trousers--dupatta/24901304/buy
Anouk,Women Ethnic Motifs Printed Regular Thread Work Kurta with Palazzos,1439.0,3999.0,4.3,963.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-ethnic-motifs-printed-regular-thread-work-kurta-with-palazzos/24971734/buy
Vishudh,Red Floral Woven Design Three-Quarter Sleeves Zari Kurta,402.0,1549.0,4.2,43.0,Women Clothing,https://www.myntra.com/kurtas/vishudh/vishudh-red-floral-woven-design-three-quarter-sleeves-zari-kurta/31580361/buy
Gosriki,Ethnic Motifs Printed Straight Kurta With Trousers,639.0,3197.0,3.6,923.0,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-ethnic-motifs-printed-straight-kurta-with-trousers/30868459/buy
Indo Era,Floral Printed Beads and Stones Linen Straight Kurta with Trouser & Dupatta,1899.0,4799.0,4.4,136.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-printed-beads-and-stones-linen-straight-kurta-with-trouser--dupatta/33039128/buy
Vbuyz,Floral Printed Straight Kurta,637.0,2899.0,4.1,82.0,Women Clothing,https://www.myntra.com/kurtas/vbuyz/vbuyz-floral-printed-straight-kurta/30167454/buy
Kalini,Floral Printed Keyhole Neck Anarkali Kurta with Trousers And Dupatta,949.0,4999.0,4.0,912.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-keyhole-neck-anarkali-kurta-with-trousers-and-dupatta/32663830/buy
Kimayra,Ethnic Motifs Printed Pure Cotton Kurta with Palazzos & Dupatta,1265.0,3699.0,4.2,1.0,Women Clothing,https://www.myntra.com/kurta-sets/kimayra/kimayra-ethnic-motifs-printed-pure-cotton-kurta-with-palazzos--dupatta/28935104/buy
Nayo,Women Blue Floral Pure Cotton Kurta with Trousers & With Dupatta,1499.0,3499.0,4.0,7.0,Women Clothing,https://www.myntra.com/kurta-sets/nayo/nayo-women-blue-floral-pure-cotton-kurta-with-trousers--with-dupatta/14226530/buy
Sangria,Navy Blue Floral Printed Pure Cotton Anarkali Kurta With Trousers & Dupatta,1359.0,7999.0,3.9,32.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-navy-blue-floral-printed-pure-cotton-anarkali-kurta-with-trousers--dupatta/30901430/buy
Khushal K,Women Floral Printed Gotta Patti Pure Cotton Kurta with Palazzos & Dupatta,1652.0,5699.0,4.1,3.0,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-women-floral-printed-gotta-patti-pure-cotton-kurta-with-palazzos--dupatta/21285838/buy
Kalini,Women Floral Printed Kurta with Trousers & Dupatta,1199.0,3599.0,2.6,56.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-kurta-with-trousers--dupatta/36051713/buy
Swagg India,Women Maroon Ethnic Motifs Embroidered Kurta with Trousers & With Dupatta,1199.0,4999.0,4.0,3.0,Women Clothing,https://www.myntra.com/kurta-sets/swagg+india/swagg-india-women-maroon-ethnic-motifs-embroidered-kurta-with-trousers--with-dupatta/16614140/buy
