Brand,Product_Name,Price,MRP,Rating,Reviews,Category,URL
Indo Era,Women Ethnic Motifs Embroidered Sequinned Kurta,799,2399,4.4,108,Women Clothing,https://www.myntra.com/kurtas/indo+era/indo-era-women-ethnic-motifs-embroidered-sequinned-kurta/32973546/buy
Libas,Paisley Yoke Design Thread Work Straight Kurta with Trousers & With Dupatta,1749,4499,,,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-paisley-yoke-design-thread-work-straight-kurta-with-trousers--with-dupatta/30572974/buy
Janasya,Women Pure Cotton Floral Printed Straight Kurta Set,1499,3298,3.5,23,Women Clothing,https://www.myntra.com/kurta-sets/janasya/janasya-women-pure-cotton-floral-printed-straight-kurta-set/32527876/buy
Sangria,Floral Printed V-Neck Cotton Silk Straight Kurta,695,3479,4.3,13,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-v-neck-cotton-silk-straight-kurta/33370706/buy
Libas,Ethnic Motifs Embroidered Sequinned Straight Kurta With Trousers & Dupatta,1749,3499,4.5,52,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-ethnic-motifs-embroidered-sequinned-straight-kurta-with-trousers--dupatta/32188706/buy
GULMOHAR JAIPUR,Ethnic Motifs Printed Notch Neck Pure Cotton Kurta With Palazzos & Dupatta,1319,3299,3.9,63,Women Clothing,https://www.myntra.com/kurta-sets/gulmohar+jaipur/gulmohar-jaipur-ethnic-motifs-printed-notch-neck-pure-cotton-kurta-with-palazzos--dupatta/33446095/buy
Varanga,Purple Floral Printed Beads and Stones Chanderi Silk Kurta with Trousers & Dupatta,1399,5999,4.1,664,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-purple-floral-printed-beads-and-stones-chanderi-silk-kurta-with-trousers--dupatta/30581903/buy
GoSriKi,Women Regular Kurta with Trousers & With Dupatta,999,4345,3.1,81,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-regular-kurta-with-trousers--with-dupatta/32851575/buy
VredeVogel,Floral Embroidered Regular Thread Work Kurta With Trousers & Dupatta,985,5999,4.1,1,Women Clothing,https://www.myntra.com/kurta-sets/vredevogel/vredevogel-floral-embroidered-regular-thread-work-kurta-with-trousers--dupatta/26862214/buy
KALINI,Women Floral Printed Pleated Kurta With Trousers & Dupatta,1499,6999,3.6,363,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-pleated-kurta-with-trousers--dupatta/35680882/buy
Anouk,Women Floral Printed Regular Aari Work Pure Cotton Kurta with Trousers & With Dupatta,1391,4799,4.2,1,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-floral-printed-regular-aari-work-pure-cotton-kurta-with-trousers--with-dupatta/29906769/buy
GoSriKi,Floral Printed Straight Kurta with Trousers & Dupatta,998,4345,3.7,198,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-floral-printed-straight-kurta-with-trousers--dupatta/30842506/buy
Sangria,Women Embroidered Straight Kurta,724,2499,3.4,5,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-women-embroidered-straight-kurta/34482465/buy
KALINI,Floral Printed V Neck Gotta Patti Straight Kurta With Trousers & Dupatta,783,2799,3.7,248,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-v-neck-gotta-patti-straight-kurta-with-trousers--dupatta/32404266/buy
TWINS LADY,Women Yoke Design Thread Work Chanderi Cotton Kurta with Palazzos & With,1299,4499,3.3,8,Women Clothing,https://www.myntra.com/kurta-sets/twins+lady/twins-lady-women-yoke-design-thread-work-chanderi-cotton-kurta-with-palazzos--with/34815736/buy
Sangria,Zari Sequence Embroidered Straight Kurta Trousers With Dupatta,1861,6649,3.5,55,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-zari-sequence-embroidered-straight-kurta-trousers-with-dupatta-/33438579/buy
Rimeline,Floral Printed Notch-Neck Straight Kurta,639,1999,4.4,619,Women Clothing,https://www.myntra.com/kurtas/rimeline/rimeline-floral-printed-notch-neck-straight-kurta/32166753/buy
Anouk,Floral Embroidered Thread Work Straight Kurta,774,2499,4.4,399,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-embroidered-thread-work-straight-kurta/30104339/buy
GoSriKi,Women Printed Regular Kurta Set With Dupatta,825,4345,3.8,1,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-printed-regular-kurta-set-with-dupatta/31102059/buy
KALINI,Floral Printed Straight Kurta with Palazzos,790,4160,4.1,130,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-straight-kurta-with-palazzos/31317083/buy
Anouk,Women Floral Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,989,3299,4.2,120,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-floral-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/32817509/buy
anayna,Women Floral Printed Pure Cotton Kurta With Trousers,1199,3999,4.2,35,Women Clothing,https://www.myntra.com/kurta-sets/anayna/anayna-women-floral-printed-pure-cotton-kurta-with-trousers/21334310/buy
KALINI,Floral Embroidered Regular Straight Kurta With Trousers & Dupatta,1540,6699,4.1,1,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-regular-straight-kurta-with-trousers--dupatta/29338672/buy
Indo Era,Women Floral Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,1699,3499,4.5,62,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/34530411/buy
Rimeline,Ethnic Motifs Printed Pure Cotton Straight Kurta,615,2199,4.3,571,Women Clothing,https://www.myntra.com/kurtas/rimeline/rimeline-ethnic-motifs-printed-pure-cotton-straight-kurta/31214176/buy
Anouk,Women Floral Printed Regular Aari Work Pure Cotton Kurta with Palazzos & With Dupatta,1391,4799,4,1,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-floral-printed-regular-aari-work-pure-cotton-kurta-with-palazzos--with-dupatta/29906765/buy
Nayo,Plus Size Floral Printed Notch Neck Cotton Straight Kurta,799,1999,4.3,119,Women Clothing,https://www.myntra.com/kurtas/nayo/nayo-plus-size-floral-printed-notch-neck-cotton-straight-kurta/30660430/buy
Indo Era,Plus Size Ethnic Motifs Embroidered Panelled Liva Kurta Set,1799,7999,4.3,262,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-plus-size-ethnic-motifs-embroidered-panelled-liva-kurta-set/30088876/buy
KALINI,Women Floral Printed Kurta with Palazzo & Dupatta,1086,4345,1.8,14,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-kurta-with-palazzo--dupatta/35046163/buy
Vishudh,Woman Pink Floral Printed Keyhole Neck Kurta,503,1199,4,4,Women Clothing,https://www.myntra.com/kurtas/vishudh/vishudh-woman-pink-floral-printed-keyhole-neck-kurta/16334432/buy
InWeave,Regular Pure Cotton Kurti with Trousers,988,4299,3.9,118,Women Clothing,https://www.myntra.com/kurta-sets/inweave/inweave-regular-pure-cotton-kurti-with-trousers/27394462/buy
Royal Export,V-Neck Paisley Printed Straight Kurta with Trousers,582,3999,3.8,189,Women Clothing,https://www.myntra.com/kurta-sets/royal+export/royal-export-v-neck-paisley-printed-straight-kurta-with-trousers/31874439/buy
SINGNI,Floral Printed Mirror Work Anarkali Kurta With Trousers & Dupatta,1169,6499,4.2,355,Women Clothing,https://www.myntra.com/kurta-sets/singni/singni-floral-printed-mirror-work-anarkali-kurta-with-trousers--dupatta/27107124/buy
KALINI,Floral Printed Thread Work Pure Cotton Straight Kurta With Trousers & Dupatta,1199,3999,4.2,90,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-thread-work-pure-cotton-straight-kurta-with-trousers--dupatta/33158912/buy
max,Floral Embroidered V-Neck Straight Kurta,599,,4.1,18,Women Clothing,https://www.myntra.com/kurtas/max/max-floral-embroidered-v-neck-straight-kurta/32244903/buy
Sangria,Floral Printed 100% Cotton Straight Kurta,650,2099,4.4,94,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-100-cotton-straight-kurta/33538804/buy
Sangria,Women Floral Printed Pleated Pure Cotton Kurta with Trousers & Dupatta,1535,4799,4.5,27,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-women-floral-printed-pleated-pure-cotton-kurta-with-trousers--dupatta/32330284/buy
Anouk,Women Green Ethnic Motifs Printed Summer Sheers Kurta,593,1799,3.9,978,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-green-ethnic-motifs-printed-summer-sheers-kurta/22835832/buy
TRAHIMAM,Floral Embroidered Pure Cotton Straight Kurta With Trousers And Dupatta,800,3999,3.3,391,Women Clothing,https://www.myntra.com/kurta-sets/trahimam/trahimam-floral-embroidered-pure-cotton-straight-kurta-with-trousers-and-dupatta/32158716/buy
KALINI,Floral Printed Pure Cotton Empire Kurta With Trouser & Dupatta,1243,6999,4.5,268,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-pure-cotton-empire-kurta-with-trouser--dupatta/27628456/buy
Indo Era,Floral Printed Thread Work Straight Kurta with Trouser & Dupatta,1499,7999,3.2,83,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-printed-thread-work-straight-kurta-with-trouser--dupatta/31394701/buy
Vishudh,Women Embroidered Straight Sleeveless Kurta Set With Slim Pants & Tissue Dupatta,2303,7199,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-embroidered-straight-sleeveless-kurta-set-with-slim-pants--tissue-dupatta/32611553/buy
FIORRA,Women's Blue Paisley Printed Cotton Anarkali Kurta,799,3999,4.4,146,Women Clothing,https://www.myntra.com/kurtas/fiorra/fiorra-womens-blue-paisley-printed-cotton-anarkali-kurta/32901223/buy
KALINI,Women Woven Design Pure Cotton Kurta With Trousers,564,2969,4.3,146,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-woven-design-pure-cotton-kurta-with-trousers/21386650/buy
Vishudh,Women Embroidered Velvet Short Kurta with Slim Palazzo and Dupatta,2431,7599,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-embroidered-velvet-short-kurta-with-slim-palazzo-and-dupatta/32611558/buy
Tikhi Imli,Women Floral Embroidered Regular Thread Work Kurta with Trousers & With Dupatta,1998,4997,4.2,78,Women Clothing,https://www.myntra.com/kurta-sets/tikhi+imli/tikhi-imli-women-floral-embroidered-regular-thread-work-kurta-with-trousers--with-dupatta/33271297/buy
Khushal K,Women Floral Printed Regular Pure Cotton Kurta with Palazzos,1031,2399,4.5,172,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-women-floral-printed-regular-pure-cotton-kurta-with-palazzos/33447326/buy
Vishudh,Geometric Embroidered Sequinned Straight Kurta with Trousers,971,3599,3.5,20,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-geometric-embroidered-sequinned-straight-kurta-with-trousers/30598507/buy
Anouk,Floral Yoke Design Empire Mirror Work Pure Cotton Kurta with Trousers & Dupatta,1559,5999,4.1,735,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-yoke-design-empire-mirror-work-pure-cotton-kurta-with-trousers--dupatta/26975602/buy
KALINI,Ethnic Motifs Embroidered Anarkali Kurta With Palazzos & Dupatta,1185,3999,3.7,77,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-embroidered-anarkali-kurta-with-palazzos--dupatta/26712882/buy
Vishudh,Women Green Panelled Kurta with Trousers & With Dupatta,666,2299,4.4,538,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-green-panelled-kurta-with-trousers--with-dupatta/18788078/buy
BKApparels,Women Striped Daily Cotton Straight Kurta,499,999,4.2,67,Women Clothing,https://www.myntra.com/kurtas/bkapparels/bkapparels-women-striped-daily-cotton-straight-kurta/35356106/buy
Sangria,Embroidered Straight Kurtas,883,2599,4,129,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-embroidered-straight-kurtas/26631776/buy
Vishudh,Women Ethnic Motifs Embroidered Regular Kurta with Trousers & With Dupatta,2737,7399,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-ethnic-motifs-embroidered-regular-kurta-with-trousers--with-dupatta/32900211/buy
Dholiwal Fashion,Women Ethnic Motifs Printed Kurta with Trousers & Dupatta,989,3999,3.6,36,Women Clothing,https://www.myntra.com/kurta-sets/dholiwal+fashion/dholiwal-fashion-women-ethnic-motifs-printed-kurta-with-trousers--dupatta/35116954/buy
KALINI,Women Floral Printed Regular Pure Cotton Kurta with Palazzos,1599,8179,3.7,1,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-regular-pure-cotton-kurta-with-palazzos/30070797/buy
Vishudh,Women Printed Regular Kurta with Trousers & With Dupatta,2127,6649,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-printed-regular-kurta-with-trousers--with-dupatta/33549442/buy
Varanga,Peach & White Bandhani Printed Gota Patti Embroidered Pure Cotton Kurta,669,2799,4.2,14,Women Clothing,https://www.myntra.com/kurtas/varanga/varanga-peach--white-bandhani-printed-gota-patti-embroidered-pure-cotton-kurta/13764318/buy
Anouk,Women Floral Printed Keyhole Neck Flared Sleeves Thread Work Kurta,629,2099,4.3,144,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-floral-printed-keyhole-neck-flared-sleeves-thread-work-kurta/28886538/buy
Vishudh,Women Regular Thread Work Kurta with Trousers & With Dupatta,1648,4849,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-regular-thread-work-kurta-with-trousers--with-dupatta/32977387/buy
KALINI,Floral Printed V-Neck Anarkali Pure Cotton Kurta With Trousers & Dupatta,1599,4999,,,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-v-neck-anarkali-pure-cotton-kurta-with-trousers--dupatta/36037436/buy
TARANJAL,Women Ethnic Motifs Printed Regular Kurta with Trousers & With Dupatta,1399,3999,3.4,38,Women Clothing,https://www.myntra.com/kurta-sets/taranjal/taranjal-women-ethnic-motifs-printed-regular-kurta-with-trousers--with-dupatta/33080275/buy
Vishudh,Women Floral Printed Regular Kurta with Trousers,1231,4399,3.6,14,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-floral-printed-regular-kurta-with-trousers/31783730/buy
GoSriKi,Women Ethnic Motifs Embroidered Regular Kurta With Trousers & Dupatta,999,4345,3.8,6,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-ethnic-motifs-embroidered-regular-kurta-with-trousers--dupatta/28175930/buy
KALINI,Floral Embroidered Beads and Stones Notch Neck Kurta With Trousers And Dupatta,1199,8179,3.6,491,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-beads-and-stones-notch-neck-kurta-with-trousers-and-dupatta/32325252/buy
Vishudh,Women Pink Floral Pure Kurta with Palazzo & Dupatta,999,3549,3.3,236,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-pink-floral-pure-kurta-with-palazzo--dupatta/18377190/buy
Indo Era,Floral Printed Round Neck A-Line Pure Cotton Kurta With Trousers,1899,2999,4.1,588,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-printed-round-neck-a-line-pure-cotton-kurta-with-trousers/32801410/buy
Sangria,Polka Dots Printed V-Neck Thread Work Georgette Kurta With Trousers & Dupatta,1714,6349,3.6,24,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-polka-dots-printed-v-neck-thread-work-georgette-kurta-with-trousers--dupatta/33559447/buy
Larqi,Women Floral Embroidered Regular Pure Cotton Kurta with Trousers & With Dupatta,1985,3970,,,Women Clothing,https://www.myntra.com/kurta-sets/larqi/larqi-women-floral-embroidered-regular-pure-cotton-kurta-with-trousers--with-dupatta/36198742/buy
KLOSIA,Women Floral Printed Anarkali Kurta with Palazzos & Dupatta,1499,6999,4.5,66,Women Clothing,https://www.myntra.com/kurta-sets/klosia/klosia-women-floral-printed-anarkali-kurta-with-palazzos--dupatta/35360686/buy
SRILICA,Women Floral Printed Regular Kurta with Trousers & Dupatta,1499,6999,3,27,Women Clothing,https://www.myntra.com/kurta-sets/srilica/srilica-women-floral-printed-regular-kurta-with-trousers--dupatta/35686345/buy
Anouk,Black And Yellow Geometric printed V-Neck Pure Cotton Kurta With Palazzos,1121,3399,4.1,180,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-black-and-yellow-geometric-printed-v-neck-pure-cotton-kurta-with-palazzos/32336738/buy
Royal Export,Floral Printed V-Neck Cotton Straight Kurta With Trousers,779,1999,4.5,73,Women Clothing,https://www.myntra.com/kurta-sets/royal+export/royal-export-floral-printed-v-neck-cotton-straight-kurta-with-trousers/34665100/buy
Anouk,Floral Yoke Design Notch Neck Thread Work Straight Kurta,639,1999,3.8,32,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-yoke-design-notch-neck-thread-work-straight-kurta/34530958/buy
Lookmark,Bandhani Printed Round Neck Straight Kurta With Trouser,649,2599,3.1,96,Women Clothing,https://www.myntra.com/kurta-sets/lookmark/lookmark-bandhani-printed-round-neck-straight-kurta-with-trouser/32616583/buy
Janasya,Women Dark Pink Chiffon Lurex Floral Printed Flared Kurta,899,2699,3.9,54,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya-women-dark-pink-chiffon-lurex-floral-printed-flared-kurta/33013749/buy
EthniFlair,Women Floral Printed Empire Aari Work Pure Cotton Kurta with Pyjamas & With Dupatta,1470,6999,3.8,366,Women Clothing,https://www.myntra.com/kurta-sets/ethniflair/ethniflair-women-floral-printed-empire-aari-work-pure-cotton-kurta-with-pyjamas--with-dupatta/31659305/buy
Indo Era,Floral Embroidered Thread Work Straight Kurta With Trousers & Dupatta,1999,5499,3.6,27,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-thread-work-straight-kurta-with-trousers--dupatta/34027923/buy
Anouk,Women Bandhani Embroidered Halter Neck Gotta Patti Kurta,626,1899,4.4,140,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-bandhani-embroidered-halter-neck-gotta-patti-kurta/32503196/buy
Sangria,Yellow Geometric Embroidered Mirror Work Kaftan Kurta With Trousers,1275,4399,3.9,166,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-yellow-geometric-embroidered-mirror-work-kaftan-kurta-with-trousers/32636005/buy
GoSriKi,Ethnic Motifs Printed Straight Kurta with Palazzos & Dupatta,825,4345,3.8,2,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-ethnic-motifs-printed-straight-kurta-with-palazzos--dupatta/30186975/buy
Gerua By Libas,Floral Yoke Design Embroidered Sequinned Notch Neck Kurta With Trousers And Dupatta,899,2999,4.4,64,Women Clothing,https://www.myntra.com/kurta-sets/gerua+by+libas/gerua-by-libas--floral-yoke-design-embroidered-sequinned-notch-neck-kurta-with-trousers-and-dupatta/32117988/buy
KALINI,Women Yoke Design Notch Neck Cotton Straight Kurta & Trouser With Dupatta,1199,8179,3.7,108,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-yoke-design-notch-neck-cotton-straight-kurta--trouser-with-dupatta/32456413/buy
KALINI,Plus Size Floral Printed Pure Cotton Kurta,719,2999,4.4,109,Women Clothing,https://www.myntra.com/kurtas/kalini/kalini-plus-size-floral-printed-pure-cotton-kurta/27651816/buy
KIMAYRA,Floral Printed Notch Neck Pure Cotton Anarkali Kurta With Trousers And Dupatta,1499,3599,4.5,37,Women Clothing,https://www.myntra.com/kurta-sets/kimayra/kimayra-floral-printed-notch-neck-pure-cotton-anarkali-kurta-with-trousers-and-dupatta/32608433/buy
Sangria,Blue Floral Embroidered V-Neck Sequinned Straight Kurta With Trousers And Dupatta,1861,6649,,,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-blue-floral-embroidered-v-neck-sequinned-straight-kurta-with-trousers-and-dupatta/32620528/buy
Indo Era,Women Floral Printed Regular Pure Cotton Kurta with Palazzos,1299,3899,4.4,68,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-printed-regular-pure-cotton-kurta-with-palazzos/32973618/buy
Mizaz,Women Floral Printed Layered Sequinned Pure Cotton Kurta with Trousers & With Dupatta,1678,3999,4.2,303,Women Clothing,https://www.myntra.com/kurta-sets/mizaz/mizaz-women-floral-printed-layered-sequinned-pure-cotton-kurta-with-trousers--with-dupatta/31817336/buy
Indo Era,Floral Yoke Design Thread Work Pure Cotton Kurta With Trousers,1499,4299,3.5,97,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-yoke-design-thread-work-pure-cotton-kurta-with-trousers-/33256646/buy
Vishudh,Women Pink & White Geometric Printed Cotton Kurta,399,1249,4,1,Women Clothing,https://www.myntra.com/kurtas/vishudh/vishudh-women-pink--white-geometric-printed-cotton-kurta/16099458/buy
Sangria,Pink Floral Printed Schiffli Embroidered Cotton Kurta With Trouser And Dupatta,1887,5899,4.5,72,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-pink-floral-printed-schiffli-embroidered-cotton-kurta-with-trouser-and-dupatta/32402486/buy
Libas,Women Blue Floral Printed Pure Cotton Kurta with Trousers & With Dupatta,1199,2999,4.4,6,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-women-blue-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/17487034/buy
Sangria,Women Pink Bandhani Embroidered Thread Work Kurta,679,3999,4.1,136,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-women-pink-bandhani-embroidered-thread-work-kurta/20838316/buy
Vbuyz,Women Printed Flared Sleeves Floral Kurta,659,2199,4.5,66,Women Clothing,https://www.myntra.com/kurtas/vbuyz/vbuyz-women-printed-flared-sleeves-floral-kurta/30546961/buy
Anouk,Women Bandhani Printed Halter Neck Mirror Work Kurta,593,1799,4.5,37,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-bandhani-printed-halter-neck-mirror-work-kurta/32503313/buy
KALINI,Women Paisley Printed Kurta with Palazzo,649,4999,4,246,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-paisley-printed-kurta-with-palazzo/33634491/buy
Aaghnya,Women Woven Design Woven Design Kurta with Trousers & Dupatta,869,4345,3.9,45,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-women-woven-design-woven-design-kurta-with-trousers--dupatta/34714573/buy
Nayo,Women Maroon Ethnic Motifs Printed Cotton Kurta,699,1299,4.1,1,Women Clothing,https://www.myntra.com/kurtas/nayo/nayo-women-maroon-ethnic-motifs-printed-cotton-kurta/16287102/buy
max,Embroidered Thread Work V Neck A Line Kurta,599,,3.7,12,Women Clothing,https://www.myntra.com/kurtas/max/max-embroidered-thread-work-v-neck-a-line-kurta/34742085/buy
Royal Export,Floral Printed Cotton V-Neck Straight Kurta,419,999,3.9,156,Women Clothing,https://www.myntra.com/kurtas/royal+export/royal-export-floral-printed-cotton-v-neck-straight-kurta/33677320/buy
Janasya,Women's Sage Green Pure Cotton Floral Printed A-line Maternity Kurta,999,2698,4.4,28,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya-womens-sage-green-pure-cotton-floral-printed-a-line-maternity-kurta/33013747/buy
KALINI,Ethnic Motifs Yoke Design Thread Work Straight Kurta with Trousers & Dupatta,956,3299,4.3,268,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-yoke-design-thread-work-straight-kurta-with-trousers--dupatta/31124408/buy
Sangria,Striped Regular Pure Cotton Kurti With Palazzos,1504,4299,3.8,33,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-striped-regular-pure-cotton-kurti-with-palazzos/32330211/buy
JAY NAGNATH FAB,Women Cream Kurta Sets,1759,7999,,,Women Clothing,https://www.myntra.com/kurta-sets/jay+nagnath+fab/jay-nagnath-fab-women-cream-kurta-sets/35959774/buy
KALINI,Floral Printed Regular Anarkali Kurta With Trousers & Dupatta,999,4999,3.9,639,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-regular-anarkali-kurta-with-trousers--dupatta/28934168/buy
Indo Era,Women Floral Printed Mirror Work Pure Cotton Kurta with Trousers & With Dupatta,1699,5999,4.2,788,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-printed-mirror-work-pure-cotton-kurta-with-trousers--with-dupatta/25018306/buy
BKApparels,Women Floral Printed Cotton Kurta with Dhoti Pant,599,1999,4.1,33,Women Clothing,https://www.myntra.com/kurta-sets/bkapparels/bkapparels-women-floral-printed-cotton-kurta-with-dhoti-pant/35732814/buy
Sangria,Teal Green & Pink Embroidered Straight Kurta With Palazzos & Dupatta,1607,6699,4.1,391,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-teal-green--pink-embroidered-straight-kurta-with-palazzos--dupatta/27165038/buy
GULMOHAR JAIPUR,Women Floral Printed Thread Work Floral Kurta,499,1399,4.4,167,Women Clothing,https://www.myntra.com/kurtas/gulmohar+jaipur/gulmohar-jaipur-women-floral-printed-thread-work-floral-kurta/30236987/buy
Nayo,Women Multicoloured & bracken Ethnic Motifs Printed Keyhole Neck Chikankari Kurta,699,1299,4.2,1,Women Clothing,https://www.myntra.com/kurtas/nayo/nayo-women-multicoloured--bracken-ethnic-motifs-printed-keyhole-neck-chikankari-kurta/16877614/buy
SANISA,Women Solid Kurta with Trousers & Dupatta,863,1938,3,109,Women Clothing,https://www.myntra.com/kurta-sets/sanisa/sanisa-women-solid-kurta-with-trousers--dupatta/33728542/buy
Anouk,Pink Floral Printed Regular Thread Work Pure Cotton Kurta With Trousers & Dupatta,1466,4999,4.2,1,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk--pink-floral-printed-regular-thread-work-pure-cotton-kurta-with-trousers--dupatta/28320348/buy
Lookmark,Floral Printed Kurta with Trousers With Dupatta,769,3925,2.8,213,Women Clothing,https://www.myntra.com/kurta-sets/lookmark/lookmark-floral-printed-kurta-with-trousers-with-dupatta/27583562/buy
KALINI,Women Emboridered Regular Kurta with Trousers & With Dupatta,1499,4999,4,18,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-emboridered-regular-kurta-with-trousers--with-dupatta/35259040/buy
Anouk,Floral Printed V-Neck Regular Pure Cotton A-Line Kurta with Palazzo,1550,4699,4.1,1,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-printed-v-neck-regular-pure-cotton-a-line-kurta-with-palazzo/30745451/buy
GULMOHAR JAIPUR,Women Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta,1403,3599,4.2,527,Women Clothing,https://www.myntra.com/kurta-sets/gulmohar+jaipur/gulmohar-jaipur-women-printed-regular-pure-cotton-kurta-with-palazzos--with-dupatta/31066918/buy
Indo Era,Ethnic Motifs Embroidered Thread Work Pure Cotton Kurta with Trousers & Dupatta,1799,8999,4.5,4,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-ethnic-motifs-embroidered-thread-work-pure-cotton-kurta-with-trousers--dupatta/29325288/buy
Anouk,Women Floral Printed Kurta,607,1899,3.9,61,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-floral-printed-kurta/31125707/buy
KALINI,Ethnic Motifs Embroidered Sequined Kurta & Sharara With Dupatta,1439,8999,4.2,1,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-embroidered-sequined-kurta--sharara-with-dupatta/25405796/buy
